           2   0.0000000000000000        0.0000000000000000     
           2   1.0000000000000000       0.18999999761581421     
           2   2.0000000000000000       0.46999999880790710     
           2   3.0000000000000000       0.77999997138977051     
           2   4.0000000000000000        1.0000000000000000     
           3   0.0000000000000000        0.0000000000000000     
           3   1.0000000000000000       0.10000000149011612     
           3   2.0000000000000000       0.25999999046325684     
           3   3.0000000000000000       0.28000000119209290     
           3   4.0000000000000000       0.40999999642372131     
           3   5.0000000000000000       0.57999998331069946     
           3   6.0000000000000000       0.76999998092651367     
           3   7.0000000000000000       0.85000002384185791     
           3   8.0000000000000000       0.94999998807907104     
           3   9.0000000000000000        1.0000000000000000     
           4   0.0000000000000000        0.0000000000000000     
           4   1.0000000000000000        7.9999998211860657E-002
           4   2.0000000000000000       0.11999999731779099     
           4   3.0000000000000000       0.18999999761581421     
           4   4.0000000000000000       0.23999999463558197     
           4   5.0000000000000000       0.34999999403953552     
           4   6.0000000000000000       0.34000000357627869     
           4   7.0000000000000000       0.40999999642372131     
           4   8.0000000000000000       0.52999997138977051     
           4   9.0000000000000000       0.54000002145767212     
           4   10.000000000000000       0.61000001430511475     
           4   11.000000000000000       0.70999997854232788     
           4   12.000000000000000       0.73000001907348633     
           4   13.000000000000000       0.83999997377395630     
           4   14.000000000000000       0.87000000476837158     
           4   15.000000000000000       0.86000001430511475     
           4   16.000000000000000        1.0000000000000000     
           5   0.0000000000000000        0.0000000000000000     
           5   1.0000000000000000        2.9999999329447746E-002
           5   2.0000000000000000        7.9999998211860657E-002
           5   3.0000000000000000       0.12999999523162842     
           5   4.0000000000000000       0.15000000596046448     
           5   5.0000000000000000       0.18000000715255737     
           5   6.0000000000000000       0.23000000417232513     
           5   7.0000000000000000       0.31000000238418579     
           5   8.0000000000000000       0.30000001192092896     
           5   9.0000000000000000       0.38999998569488525     
           5   10.000000000000000       0.31999999284744263     
           5   11.000000000000000       0.40999999642372131     
           5   12.000000000000000       0.46999999880790710     
           5   13.000000000000000       0.50000000000000000     
           5   14.000000000000000       0.55000001192092896     
           5   15.000000000000000       0.56999999284744263     
           5   16.000000000000000       0.68000000715255737     
           5   17.000000000000000       0.64999997615814209     
           5   18.000000000000000       0.68000000715255737     
